rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
57,"spotify:track:5b195aHKKd6oTr4f7DoRCo","MERO","Olabilir","Groove Attack TraX",57,-1,1,"9067523"
58,"spotify:track:5KawlOMHjWeUjQtnuRs22c","BTS, Halsey","Boy With Luv (feat. Halsey)","BIGHIT MUSIC",3,54,10,"8803923"
59,"spotify:track:4tNXntkAzQ5A2dfYRYGIIQ","5 Seconds of Summer","Easier","5 Seconds Of Summer/Interscope",23,47,4,"8781864"
60,"spotify:track:3e9HZxeyfWwjeyPAMmWSSQ","Ariana Grande","thank u, next","Republic Records",1,58,33,"8646013"
61,"spotify:track:37eGbhE1xVFSvcKkqGb6i1","Sean Paul, J Balvin","Contra La Pared","Universal-Island Records Ltd.",60,60,14,"8566614"
62,"spotify:track:7COXchtUOMd6uIT6HvmRaI","Lauv, Troye Sivan","i'm so tired...","Lauv",18,57,21,"8470978"
63,"spotify:track:2JvzF1RMd7lE3KmFlsyZD8","J. Cole","MIDDLE CHILD","Dreamville, Inc., Under exclusive license to Roc Nation Records",2,56,22,"8283492"
64,"spotify:track:1rqqCSm0Qe4I9rUvWncaom","Panic! At The Disco","High Hopes","DCD2 / Fueled By Ramen",9,59,52,"8270561"
65,"spotify:track:7FGq80cy8juXBCD2nrqdWU","benny blanco, Halsey, Khalid","Eastside (with Halsey & Khalid)","Friends Keep Secrets/Interscope Records",4,61,49,"8186804"
66,"spotify:track:7anSoGdgtmJTAPZBzcPhO6","Dalex, Nicky Jam, Justin Quiles, Sech, Lenny Tavárez, Feid, Rafa Pabön","Cuaderno","Rich Music/Ingrooves Records",66,75,4,"8091548"
67,"spotify:track:5icOoE6VgqFKohjWWNp0Ac","Marshmello, CHVRCHES","Here With Me","Marshmello/Republic",16,55,15,"7954805"
68,"spotify:track:3kCwyvhvVTyehIzYN2I0nF","Drake","Omertà","Republic Records",68,-1,1,"7854354"
69,"spotify:track:1wJRveJZLSb1rjhnUHQiv6","A Boogie Wit da Hoodie, 6ix9ine","Swervin (feat. 6ix9ine)","Highbridge the Label / Atlantic Records",25,64,25,"7847997"
70,"spotify:track:4u7EnebtmKWzUH433cf5Qv","Queen","Bohemian Rhapsody - Remastered 2011","EMI",11,67,42,"7790178"
71,"spotify:track:1tNJrcVe6gwLEiZCtprs1u","Dominic Fike","3 Nights","Columbia",51,69,12,"7781892"
72,"spotify:track:3Fj47GNK2kUF0uaEDgXLaD","Billie Eilish","wish you were gay","Darkroom/Interscope Records",3,63,16,"7650301"
73,"spotify:track:7fODjB7BrQTGqh0hogW6XD","Sech, Justin Quiles, Maluma, Nicky Jam, Farruko, Dalex, Lenny Tavárez","Que Mas Pues - Remix","Rich Music/Ingrooves Records",70,70,10,"7624858"
74,"spotify:track:0e7ipj03S05BNilyu5bRzt","Post Malone, 21 Savage","rockstar (feat. 21 Savage)","Republic Records",1,68,92,"7589617"
75,"spotify:track:7qiZfU4dY1lWllzX7mPBI3","Ed Sheeran","Shape of You","Atlantic Records UK",1,76,128,"7340473"
76,"spotify:track:0uUNN1nSoUx1A4fkDCWDQ7","Ava Max","So Am I","Atlantic Records",41,73,15,"7302440"
77,"spotify:track:79JBjIq90BrQ8Ws0pUhlzD","Mabel","Mad Love","Polydor Records",77,103,2,"7290326"
78,"spotify:track:5W83ErFkO3aKAIS1WMi6u0","Anuel AA, KAROL G","Secreto","Anuel AA & Karol G - Secreto",11,72,22,"7267876"
79,"spotify:track:2qxmye6gAegTMjLKEBoR3d","Alec Benjamin","Let Me Down Slowly","2018",27,78,28,"7224620"
80,"spotify:track:6moU77g9RQyMzHNuKEaQKq","Ali Gatie","It's You","Warner Records",80,-1,1,"7209877"
81,"spotify:track:4kV4N9D1iKVxx1KLvtTpjS","Ariana Grande","break up with your girlfriend, i'm bored","Republic Records",2,77,19,"7149187"
82,"spotify:track:6zeeWid2sgw4lap2jV61PZ","Khalid","Better","Right Hand Music Group, LLC/RCA Records",7,90,40,"7097709"
83,"spotify:track:7dt6x5M1jzdTEt8oCbisTK","Post Malone","Better Now","Republic Records",1,81,60,"7079204"
84,"spotify:track:116H0KvKr2Zl4RPuVBruDO","Bad Bunny, Drake","MIA","Rimas Entertainment LLC",1,91,36,"7056484"
85,"spotify:track:3ee8Jmje8o58CHK66QrVC2","XXXTENTACION","SAD!","Bad Vibes Forever, LLC",1,100,68,"7044168"
86,"spotify:track:1iWHabUgUuuKLBa0TzTHfk","ZAYN, Zhavia","A Whole New World (End Title) - From ""Aladdin""","Walt Disney Records",47,62,6,"7010565"
87,"spotify:track:4w8niZpiMy6qz1mntFA5uM","DJ Snake, Selena Gomez, Ozuna, Cardi B","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake Music Productions Limited, under exclusive license to Geffen Records",1,82,38,"6993689"
88,"spotify:track:02itaCXOdC54J0ISjqqFAp","R3HAB, A Touch Of Class","All Around The World (La La La)","Virgin",88,124,2,"6990032"
89,"spotify:track:0pqnGHJpmpxLKifKRmU6WP","Imagine Dragons","Believer","Kid Ina Korner / Interscope",16,88,124,"6976266"
90,"spotify:track:2IRZnDFmlqMuOrYOLnZZyc","Meek Mill, Drake","Going Bad (feat. Drake)","MMG/Atlantic",11,83,29,"6974826"
91,"spotify:track:2xLMifQCjDGFmkHkpNLD9h","Travis Scott","SICKO MODE","Cactus Jack / Epic / Grand Hustle",2,86,46,"6972950"
92,"spotify:track:7fa9MBXhVfQ8P8Df9OEbD8","Maroon 5, Cardi B","Girls Like You (feat. Cardi B) - Cardi B Version","Interscope Records*",2,93,55,"6954934"
93,"spotify:track:63cd4JkwGgYJrbOizbfmsp","Mustard, Migos","Pure Water (with Migos)","10 Summers Records/Interscope Records",38,89,22,"6941631"
94,"spotify:track:4n7jnSxVLd8QioibtTDBDq","Alan Walker, Sabrina Carpenter, Farruko","On My Way","MER Recordings",39,87,13,"6922420"
95,"spotify:track:4pUCKHjJ4Ijewc37rRrvHn","BLACKPINK","Kill This Love","YG Entertainment",5,79,11,"6734505"
96,"spotify:track:285pBltuF7vW8TeWk8hdRR","Juice WRLD","Lucid Dreams","Juice WRLD Mixtape / ISR P&D",3,97,58,"6725982"
97,"spotify:track:5KbBGUpIZd6gVFUU8tqYiQ","Myke Towers, Farruko","Si Se Da","2019 Casablanca Records & One World Music | Distributed by GLAD Empire",97,98,14,"6698284"
98,"spotify:track:132ALUzVLmqYB4UsBj5qD6","Paulo Londra","Adan y Eva","WEA Latina",11,94,32,"6664880"
99,"spotify:track:7mWFF4gPADjTQjC97CgFVt","Ozuna, Daddy Yankee, J Balvin, Farruko, Anuel AA","Baila Baila Baila - Remix","VP Records Corp/Dimelo Vi",71,96,8,"6647932"
100,"spotify:track:1HpzOCZbNWzxvvXfSGtSrX","Mark Ronson, Camila Cabello","Find U Again (feat. Camila Cabello)","Columbia",41,92,3,"6595632"
101,"spotify:track:3XiNC94b4Tq1xwv70sQJGN","Lil Uzi Vert","Sanguine Paradise","Generation Now/Atlantic",38,99,10,"6422206"
102,"spotify:track:7njKgVl3AnLflRad38o7AG","Bazzi","Paradise","iamcosmic",33,71,11,"6415026"
103,"spotify:track:3y3brCCecHC3Db18aIOnny","Kygo, Rita Ora","Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")","Palm Tree Records/RCA Records",36,66,9,"6414166"
104,"spotify:track:2iUXsYOEPhVqEBwsqP70rE","5 Seconds of Summer","Youngblood","Capitol",8,107,62,"6330378"
105,"spotify:track:4Rif4wqdvzy84dhP1apC4Y","Kalazh44, Capital Bra, Samra, Nimo, Luciano","Royal Rumble","Kalazh44",105,-1,1,"6327655"
106,"spotify:track:0JP9xo3adEtGSdUEISiszL","XXXTENTACION","Moonlight","Bad Vibes Forever, LLC",2,119,66,"6295346"
107,"spotify:track:12iDo4Kdw9vA2X1lN3UTVu","Bazzi, 21 Savage","Focus (feat. 21 Savage)","iamcosmic",107,-1,1,"6288444"
108,"spotify:track:5qrSlOut2rNAWv3ubArkNy","Dean Lewis","Be Alright","Universal Music Australia Pty. Ltd.",12,106,48,"6243710"
109,"spotify:track:5XkyZyKMdFungjDb9cUKc3","BTS, Zara Larsson","A Brand New Day (BTS World Original Soundtrack) [Pt. 2]","TakeOne Company | BigHit Entertainment",109,-1,1,"6233222"
110,"spotify:track:0tgVpDi06FyKpA1z0VMD4v","Ed Sheeran","Perfect","Atlantic Records UK",4,109,120,"6210111"
111,"spotify:track:059bcIhyc2SBwm6sw2AZzd","Piso 21, Micro TDH","Te Vi","WM Mexico",50,104,23,"6173695"
112,"spotify:track:340UVheS8z3ncW9TTUhAbc","Halsey","Nightmare","Capitol Records",18,74,5,"6148571"
113,"spotify:track:3M9Apu4OZfylLTFKvgEtKa","Tiësto, Jonas Blue, Rita Ora","Ritual","Universal Music, a division of Universal International Music BV",78,113,3,"6117553"
114,"spotify:track:2MuMD298IpYqKF367wegUd","Logic, Eminem","Homicide (feat. Eminem)","Def Jam Recordings",3,95,7,"6070467"
115,"spotify:track:5QiNbIilmMiMBXvaAlf7lN","The Chainsmokers, 5 Seconds of Summer","Who Do You Love","Disruptor Records/Columbia",33,115,19,"6048362"
116,"spotify:track:7uH27oIt4a6cIFCA8ZPcyG","Ozuna","Baila Baila Baila","Aura Music Corp.",12,110,23,"6044440"
117,"spotify:track:0E9ZjEAyAwOXZ7wJC0PD33","Dynoro, Gigi D'Agostino","In My Mind","Columbia/B1 Recordings",6,120,50,"5979010"
118,"spotify:track:7eBqSVxrzQZtK2mmgRG6lC","YNW Melly","Murder On My Mind","P2018",19,108,18,"5943804"
119,"spotify:track:4c1WgUnHXq2LEncGHKgj1I","BTS, Charli XCX","Dream Glow (BTS World Original Soundtrack) - Pt. 1","TakeOne Company | BigHit Entertainment",52,52,2,"5916161"
120,"spotify:track:6pK5edDoyrn4mWwRSVc2a5","Ozuna","Amor Genuino","Aura Music Corp.",85,85,2,"5903516"
121,"spotify:track:7m9OqQk4RVRkw9JJdeAw96","XXXTENTACION","Jocelyn Flores","Bad Vibes Forever / EMPIRE",7,143,95,"5889709"
122,"spotify:track:3XF5xLJHOQQRbWya6hBp7d","Billie Eilish","you should see me in a crown","Darkroom/Interscope Records",15,112,21,"5838902"
123,"spotify:track:5itOtNx0WxtJmi1TQ3RuRd","Calvin Harris, Rag'n'Bone Man","Giant (with Rag'n'Bone Man)","Columbia",21,114,23,"5808053"
124,"spotify:track:2toVe5hfuIi97ytDPDbQFt","Tyga, Offset","Taste (feat. Offset)","Last Kings Music / EMPIRE",6,111,57,"5776657"
125,"spotify:track:2P91MQbaiQOfbiz9VqhqKQ","Lauv","I Like Me Better","Lauv",29,123,107,"5720978"
126,"spotify:track:2BgEsaKNfHUdlh97KmvFyo","Anne-Marie","2002","Atlantic Records UK",27,125,61,"5680060"
127,"spotify:track:7BuHdm4lQqcyG3qTwdkxus","Wisin & Yandel, Romeo Santos","Aullando","Sony Music Latin",109,121,16,"5679039"
128,"spotify:track:5T8EDUDqKcs6OSOwEsfqG7","Queen","Don't Stop Me Now - Remastered 2011","EMI",51,129,34,"5664207"
129,"spotify:track:6H7fWtwEUHVfTyZD7zeG4w","Lewis Capaldi","when the party's over - Recorded at Spotify Studios NYC","Vertigo Berlin",129,-1,1,"5608650"
130,"spotify:track:2RSHsoi04658QL5xgQVov3","Imagine Dragons","Bad Liar","Kid Ina Korner / Interscope",17,117,32,"5602816"
131,"spotify:track:2QpxC2yag7Ec7Ut1dovXKb","Summer Cem, Capital Bra","Diamonds (feat. Capital Bra)","Banger Musik/WM Germany",131,-1,1,"5573373"
132,"spotify:track:78QR3Wp35dqAhFEc2qAGjE","Lil Baby, Gunna","Drip Too Hard (Lil Baby & Gunna)","Quality Control Music/Young Stoner Life Records, a 300 Entertainment Label/Motown Records/Capitol Records",13,118,40,"5562056"
133,"spotify:track:4eqrNsKy9Mvg1fvfsTVIAE","Dreamville, JID, Bas, J. Cole, EARTHGANG, Young Nudy","Down Bad (feat. JID, Bas, J. Cole, EARTHGANG & Young Nudy)","Dreamville/Interscope Records",133,-1,1,"5558029"
134,"spotify:track:58q2HKrzhC3ozto2nDdN4z","Cardi B, Bad Bunny, J Balvin","I Like It","Atlantic/KSR",2,122,63,"5546179"
135,"spotify:track:1zB4vmk8tFRmM9UULNzbLB","Imagine Dragons","Thunder","Kid Ina Korner / Interscope",8,128,112,"5543706"
136,"spotify:track:6DCZcSspjsKoFjzjrWoCdn","Drake","God's Plan","Cash Money/Drake LP6",1,139,74,"5534740"
137,"spotify:track:3Ol2xnObFdKV9pmRD2t9x8","A Boogie Wit da Hoodie","Look Back at It","Highbridge the Label / Atlantic Records",20,126,26,"5488500"
138,"spotify:track:4ZLzoOkj0MPWrTLvooIuaa","Kina, Snøw","Get You The Moon (feat. Snøw)","Columbia",95,130,8,"5446352"
139,"spotify:track:5s8LepdwU0THzpd0M7nLsa","Ozuna","Te Soñé de Nuevo","Aura Music Corp.",139,184,2,"5435781"
140,"spotify:track:3O83h4LS797N23DpweeRAa","Jax Jones, Martin Solveig, Madison Beer, Europa","All Day And Night","Polydor Records",98,105,6,"5398486"
141,"spotify:track:36TO60sxDduIsO3xH8IcUh","Joyner Lucas, Logic","Isis","Twenty Nine Music Group (Joyner Lucas)",44,101,4,"5362597"
142,"spotify:track:5JEx7HbmvHQQswJCsoo9rA","Ellie Goulding, Diplo, Swae Lee","Close To Me (with Diplo) (feat. Swae Lee)","Polydor Records",19,135,34,"5317525"
143,"spotify:track:7K7MUBCnzgBAvMVW2RTWNs","Loud Luxury, Brando","Body","Armada Music",19,149,55,"5310690"
144,"spotify:track:5uCax9HTNlzGybIStD3vDh","James Arthur","Say You Won't Let Go","Columbia",7,140,129,"5308399"
145,"spotify:track:2rbDhOo9Fh61Bbu23T2qCk","Lady Gaga","Always Remember Us This Way","A Star is Born OST",35,144,35,"5301453"
146,"spotify:track:5vdp5UmvTsnMEMESIF2Ym7","Queen","Another One Bites The Dust - Remastered 2011","EMI",36,133,34,"5294566"
147,"spotify:track:5KPKjcE2trO2hBWRzkb2Mo","Little Mix","Bounce Back","RCA Records Label",147,-1,1,"5235720"
148,"spotify:track:59ywHNwwchG4nZJMLyxSzd","Offset, Cardi B","Clout (feat. Cardi B)","Quality Control Music/Motown Records",121,152,8,"5235247"
149,"spotify:track:7rvyVWja33WG9R97oeJAjx","Calboy","Envy Me","Polo Grounds Music/RCA Records",92,134,16,"5206505"
150,"spotify:track:6Hj9jySrnFppAI0sEMCZpJ","Juice WRLD","Robbery","Grade A Productions/Interscope Records",18,131,18,"5154221"
151,"spotify:track:3Tc57t9l2O8FwQZtQOvPXK","Billie Eilish","my strange addiction","Darkroom/Interscope Records",16,137,12,"5138122"
152,"spotify:track:4PkIDTPGedm0enzdvilLNd","Ellie Goulding","Sixteen","Polydor Records",68,136,10,"5137063"
153,"spotify:track:0UQwlF2pRkr1lMN6kNNUj3","Mau y Ricky, Camilo","La Boca","Sony Music Latin",146,146,3,"5115700"
154,"spotify:track:56f5qnyAlZdlz8wrUDA50h","Mau y Ricky, Manuel Turizo, Camilo","Desconocidos","Sony Music Latin",34,148,32,"5092243"
155,"spotify:track:1jlnBQGP2DtSEhMgQaz7a7","Tyga, J Balvin, Chris Brown","Haute (feat. J Balvin & Chris Brown)","Last Kings Music / EMPIRE",84,84,2,"5060011"
156,"spotify:track:6fxVffaTuwjgEk5h9QyRjy","Ed Sheeran","Photograph","Atlantic Records UK",41,157,120,"5017218"
157,"spotify:track:1LiN0Z98FkR1t0m8KmLcAH","Anuel AA, Haze","Amanece","House of Haze",45,145,27,"4950724"
158,"spotify:track:6CcJMwBtXByIz4zQLzFkKc","Billie Eilish","i love you","Darkroom/Interscope Records",21,151,12,"4945425"
159,"spotify:track:6aoGtdWXBkYQ2O2wnyIz2x","Kygo, Chelsea Cutler","Not Ok","Kygo",65,132,4,"4942987"
160,"spotify:track:0FZ4Dmg8jJJAPJnvBIzD9z","Kodak Black, Offset, Travis Scott","ZEZE (feat. Travis Scott & Offset)","Atlantic Records",3,165,36,"4903682"
161,"spotify:track:44ZJ4hLD5onikKsVLQaILr","Stormzy","Vossi Bop","#Merky Records",58,141,8,"4902839"
162,"spotify:track:1IBUPdwV9TvaipSODdt8QY","Farid Bang, French Montana, Khaled","Maghreb Gang (feat. French Montana & Khaled)","Farid Bang/WM Germany",142,142,2,"4886746"
163,"spotify:track:09IStsImFySgyp0pIQdqAc","Zedd, Maren Morris, Grey","The Middle","UMGRI Interscope",6,159,73,"4877275"
164,"spotify:track:2uIX8YMNjGMD7441kqyyNU","Billie Eilish","ocean eyes","Darkroom",108,155,38,"4873434"
165,"spotify:track:7ef4DlsgrMEH11cDZd32M6","Calvin Harris, Dua Lipa","One Kiss (with Dua Lipa)","Sony Music UK",2,163,63,"4838688"
166,"spotify:track:0XPsOSYzDJZJArevQNm2AR","Naomi Scott","Speechless (Full)","Walt Disney Records",166,177,2,"4823213"
167,"spotify:track:7AFASza1mXqntmGtbxXprO","XXXTENTACION","changes","Bad Vibes Forever, LLC",9,-1,64,"4820963"
168,"spotify:track:40T5GIqQ1CegGm2PTEl8Bu","Billie Eilish","idontwannabeyouanymore","Darkroom",67,185,35,"4810755"
169,"spotify:track:3swc6WTsr7rl9DqQKQA55C","Post Malone, Ty Dolla $ign","Psycho (feat. Ty Dolla $ign)","Republic Records",2,166,69,"4807221"
170,"spotify:track:1mXVgsBdtIVeCLJnSnmtdV","Sam Smith","Too Good At Goodbyes","Capitol",1,173,92,"4800018"
171,"spotify:track:3H9GDhVVTlmFQSmpt51qiP","Paulo Londra, De La Ghetto, Justin Quiles","Solo Pienso En Ti (feat. De La Ghetto & Justin Quiles)","WEA Latina",127,161,5,"4751246"
172,"spotify:track:4NSW0Km5ZG60L8FthUebPJ","Jonas Blue, Theresa Rex","What I Like About You (feat. Theresa Rex)","Positiva",96,172,9,"4729675"
173,"spotify:track:7BKLCZ1jbUBVqRi2FVlTVw","The Chainsmokers, Halsey","Closer","Disruptor Records/Columbia",2,180,129,"4727147"
174,"spotify:track:5N5k9nd479b1xpDZ4usjrg","Calvin Harris, Sam Smith, Jessie Reyez","Promises (with Sam Smith)","Columbia",5,171,44,"4713613"
175,"spotify:track:1rfofaqEpACxVEHIZBJe6W","Camila Cabello, Young Thug","Havana (feat. Young Thug)","Syco Music/Epic",1,181,98,"4701184"
176,"spotify:track:2fuCquhmrzHpu5xcA1ci9x","Queen, David Bowie","Under Pressure - Remastered 2011","EMI",55,199,32,"4634895"
177,"spotify:track:2JoIjuzRplpYGvvLpSW2on","Alesso, TINI","Sad Song (feat. TINI)","10:22 pm",177,-1,1,"4612123"
178,"spotify:track:2G7V7zsVDxg1yRsu7Ew9RJ","Drake","In My Feelings","Cash Money/Drake LP6",1,195,50,"4577886"
179,"spotify:track:79esEXlqqmq0GPz0xQSZTV","Shawn Mendes","Lost In Japan","Island Records",23,182,34,"4569148"
180,"spotify:track:2t8yVaLvJ0RenpXUIAC52d","21 Savage","a lot","Slaughter Gang, LLC/Epic Records",21,170,26,"4559627"
181,"spotify:track:5kfNriitmkNE8mUbZ7gbq8","Khalid","Saturday Nights","Right Hand Music Group, LLC/RCA Records",19,186,33,"4552061"
